X1,X2,X3,X4,X5,X6,X7,label,root_cause_gt
-1.1133416057718,2.074592876238924,3.2607383009580237,2.683971555505227,1.481188604461868,2.6461305258030547,1.254511420884955,0.0,
0.2098350206933069,-0.5879942652700612,2.6875886379298413,-1.5028417381589463,3.291810437148842,1.7569219226424506,3.3740755332468333,0.0,
-0.17513138214657697,0.851762379039579,-0.45350739308401544,0.30661186065700624,-1.4285902895900653,4.289781496215826,2.7285224659320915,0.0,
0.898494125413301,-0.05174903038456685,1.7929269499655,-0.6824945871991769,0.9741369004387166,-0.7218735785373454,5.223707245041902,0.0,
-0.7714138572212518,1.7340116601098514,0.755216058807709,3.0501897711281334,-0.035390286306662744,1.1275342427246384,0.20576225434656248,0.0,
-1.0671601628633693,-0.1711101401720273,2.4459601077948023,0.08769747801759453,3.5062723894862855,0.8952096988997379,1.9018682582445294,0.0,
0.15110486388744077,-0.6531664788768952,0.7909063081861136,-1.9317857979543653,1.0663319208532371,3.5944570508699067,1.754991501840217,0.0,
-0.10663168105814579,0.3757164223197652,-0.10587413178078176,0.8107103565102445,-1.561219874038847,2.024335599665221,4.489187150692977,0.0,
-2.373303316268019,0.32125796416701863,1.038330228199946,-0.6119988676065522,1.7417714995224554,-1.4389932501307108,2.605297986536142,0.0,
0.4792260846632988,-2.0273428430167524,1.0463414057140892,-1.5338024676283901,-0.08787064209222528,2.16657599409084,-0.44422245876933,0.0,
-0.3084627350427835,1.3976892515154684,-1.237331407658595,1.9256751671042662,-0.6246826145387963,0.31460709920974506,2.1713592895127696,0.0,
-0.3019321356817648,1.5715793148776294,1.9617629163192478,-1.9456900502083487,2.574271417238724,-0.17159999266728998,0.979612251779662,0.0,
1.4434375179535424,0.017823976278488696,1.667876161414901,0.0679732541350902,-1.7058720278079642,3.1831641571185045,0.7691891043259844,0.0,
-0.2347965510705189,3.3334981260538337,0.4361847949728316,2.6119741051480987,0.7563402247662805,-1.0527931688312702,3.674341741579102,0.0,
-0.38681528044485824,0.10107603260933667,4.063598373417083,1.1694426431246798,3.1520126280647647,1.3122772356258112,-0.8518945882666853,0.0,
1.125649750618258,-0.21748267521038941,0.49257782799371796,-1.1961140076569945,2.006263566493997,3.5406070119844895,1.8432545631667803,0.0,
-0.6221841965216275,1.4812888253803749,0.5114391337007813,1.0497467553995063,-0.7854598552710403,2.7690712352900366,3.86304143477212,0.0,
-0.34194164471936317,1.0316870447543296,1.7574139349999893,-1.4966101946693873,1.963977505468183,-0.21986067264596576,3.092644060046025,0.0,
1.2630696443588585,0.4132363784257561,1.8711744311927831,1.164361322753336,-0.5318985666345758,2.5081476039607686,0.5013651390237849,0.0,
-0.055670400118955514,1.295969963583081,1.1234027915396714,1.6320822345978605,1.6338149124571175,0.2236865188727023,2.9251501500026547,0.0,
0.4384961675286444,0.37030463322565116,2.1738981514885505,-1.3413004330092417,2.4037208305285125,2.346105422857075,1.2135239639513489,0.0,
-0.8890341913292663,0.5587149199989723,1.121323818735951,1.1935376519856455,-1.069854162002605,2.88802918712834,3.2390290886148634,0.0,
-1.3094518206034116,-0.12121552278916992,0.6982282841484646,0.23619989175712375,2.0542267118837008,-0.08394889529226857,3.8563586581265303,0.0,
0.42322599874006167,-0.5676681946015627,0.20441880515729915,-0.9567707083330899,1.1547014876181403,2.1111026439207254,0.7300124916945722,0.0,
-0.9401340226513156,0.9536845863857248,-0.22492882426261135,0.22759139722315044,-0.1341255582853026,1.3694024794989321,2.646177060152716,0.0,
-1.2702369728980798,-0.7484913580670093,1.687968701977736,-0.3103261567836686,1.16289969042639,0.07239430246475076,2.3097001845750462,0.0,
-0.9410122460238972,-0.9844162237670908,-0.1697821092034596,-2.7927950017628786,0.5069886478431598,2.0133763552585444,0.8595335091511279,0.0,
1.7951689256176635,0.13098820518692422,-0.01230470014766416,-0.9877544453836785,-1.8428105442747527,0.5329237460160454,2.0535049461500274,0.0,
1.1982357330780826,3.485092418608812,0.8737879326605911,1.2310461086203963,-0.061490678928978526,-1.7111091143914763,1.3611343513600904,0.0,
0.48220153856641934,2.39294774263089,3.5110223370980442,0.12342828603573919,2.170289238006,0.8594644668255303,-1.5431277928692781,0.0,
1.2272343545067483,0.5112735438534031,2.504983097911909,1.4897874103619746,1.0311501055937047,2.5719290273842192,1.4914549557937722,0.0,
-0.8803519202459673,1.457153351841015,0.7928058817407356,0.14973476805043817,2.189005733939261,1.1230491555882414,3.052754010388103,0.0,
-0.45262100102906605,0.242596908876477,2.2926325544614796,-0.9503654257333964,0.8535598734154348,2.209722204494306,2.0182184408745973,0.0,
-0.6150459515931074,-0.34583819472930255,1.1361455803625486,0.5857333215952059,-0.47730044693912055,1.44518594112785,2.2558735388159077,0.0,
0.8701032149918371,-0.5653859576244727,0.42466552832929794,-0.1311437019872274,1.4927931270254238,-0.3409844547729387,1.898901331911351,0.0,
0.06559865022674788,1.7236466852228025,0.40592020196061984,1.0538436211523576,0.8200161799164083,1.5216836248758134,0.5058219138935387,0.0,
-0.9647061041266873,0.7283465354994418,1.8891941479201684,1.4014006097028515,2.0226620102013566,1.0589090178843161,2.391307188527988,0.0,
0.3009902029122592,-0.5167368062366374,1.1235094124454024,-3.0137618662903263,1.442971305467284,2.646345080643287,1.9099483787818163,0.0,
-1.3311645552771645,0.6982800433840345,0.3556435011070809,0.2103483113232133,-2.375073073207493,1.579319037013954,2.6534725625125564,0.0,
0.06823420791152532,0.4196297795709998,1.232620155481543,-2.6200841323397905,0.31711428672773234,-1.4471252111492863,2.576731274403887,0.0,
0.5559082921633604,0.9847198201243855,1.0788119628634973,0.8312172358965396,-1.7263257064051212,0.36172420250733905,-0.6402542521448771,0.0,
