X1,X2,X3,X4,X5,X6,X7,X8,X9,label,root_cause_gt
0.930990223397513,1.1952191505469627,1.2138350050102131,3.6117660629998927,3.0546705392008513,2.015816865997595,8.542017881523398,5.9689588468477295,5.885926763949199,0.0,
0.9739853029571078,1.0544453508851568,1.8176789946383543,1.7439065943664334,4.112192205554173,3.098081328970334,0.7687177608505202,8.675042977234721,6.658355988705994,0.0,
1.5127599805363536,1.3237864888045077,2.1744131996931415,3.0535325086647305,2.1051808101296388,4.480363700647002,1.673293222064318,1.8157448288088813,8.764693867964585,0.0,
0.9763331242821035,2.180729508427978,1.6978699210950943,2.5641229738118305,3.5881397615267607,2.357348864622781,5.580008075893868,2.5912166366403095,2.39453403148787,0.0,
1.1706190307665594,1.824491402979822,7.086475457273648,1.7598763661817243,3.152632957711892,4.370691967757286,2.8333631019772136,5.612370804858606,3.3839240909878883,0.0,
0.9850480505179299,1.4156422100524464,2.6612676138184486,7.907172547540405,1.881104736064515,3.967575931499342,4.188780053772766,2.9604698042910806,6.234674944265959,0.0,
0.7371752337845141,1.6911258668405478,2.8135048832288265,3.585718501638828,8.250116970790252,2.4415076562768223,2.0654990468750363,4.915139940276565,3.296112062993195,0.0,
0.931058422011201,1.4293767761734926,2.765810825030195,4.191865582951963,3.9444441358428706,8.767273177928477,2.443152353524469,2.4635809764101215,5.31757241204535,0.0,
0.16263287053493553,1.2890956935841724,1.4959377573152566,3.3110401607887865,4.511643872333478,4.467429960065848,8.892659879734467,3.840887074299565,3.222599349311941,0.0,
1.1516873793979792,0.8691539307430431,3.933101784192663,2.3628646012325034,3.6996356251599827,5.205123796826932,2.9078963714505823,9.353665896920884,4.595772257643517,0.0,
1.5789702118938274,1.4943936060177658,1.8289967791702597,5.357044066775816,2.384994278047249,4.259870404138462,5.887220302215709,3.262713332321292,9.533854498723056,0.0,
1.45261702581987,2.2525219127989033,2.3919972077800415,4.874806971203529,6.258590905853426,3.1703424249745815,4.292028475744419,7.6769382700269055,3.3632004195764664,0.0,
