X1,X2,X3,X4,X5,X6,X7,X8,X9,label,root_cause_gt
0.1885637931127475,-0.642139722357928,2.9486954487142207,-1.9672225832922847,2.7867687364888623,0.12063476343463575,2.677105237743223,2.9047375527075223,0.5500023146362839,0.0,
-0.7361061600044172,0.7031440644916044,0.09763701654764467,1.0055131655753504,-1.610388438744266,2.8243989485369774,0.5033824971110985,3.142269975442584,3.2726554406940855,0.0,
1.0214306515210316,-0.2693680614442978,1.1284379271300609,-2.912357545872468,1.4617460526369495,-1.3705257225808967,3.4421072427738304,1.33426245809793,3.844439946343425,0.0,
-0.2570699549709239,2.034213257459667,0.03708134057097057,2.4903110878880663,-2.281430308553028,1.5348376310886649,-0.4605930610855755,3.9845406142718574,2.2304275463636936,0.0,
-0.8299139038680758,0.0693458171333527,2.6658259358722027,0.9468311232869777,2.952716163025001,-1.2913833205827014,1.8221821040171395,-0.379612288960564,4.6868904708442525,0.0,
-0.5953977943012045,-0.8068781997177412,0.8750919227480465,-0.9935944964824373,1.478141476253163,2.9734520784834397,-0.9945964344585692,2.6467626706305434,-0.1267011275369292,0.0,
1.8206184319248662,-0.3477431686724263,-0.5030742513666118,-0.703022498285865,-0.06176873106719083,2.1312762873067284,3.7395875043078655,-0.987251873661049,3.3367241870308146,0.0,
0.34403819470385105,2.6649380195748726,0.26492815802430736,1.6289146360236284,0.03557690428021809,0.6294866653444731,3.0697019488873996,3.8982892576549246,-0.3984271302377522,0.0,
0.7719600866544465,1.068265873974964,3.5760797526130994,0.4905747454538774,2.1539475263213976,0.7244884726692655,0.8027914583437117,3.8426086644859097,4.792449552220669,0.0,
1.0773313907133135,0.9785665375427236,1.629424887296996,0.46441780771604985,1.1763892675773686,2.7810228805045374,0.9215438712817938,0.8350299731069186,4.4955079531508435,0.0,
1.0278525251177473,2.412626120044556,1.8313140577986904,2.114370028237907,1.2962439254456604,1.4206794597484698,3.7672405070325947,0.9261938624733422,1.803823469805986,0.0,
-1.442481964760263,1.3712818754828908,2.8449325575643942,0.4529858971017382,2.4331521693551132,1.5427834968136835,2.369273029072819,4.013567285246405,1.593377204512733,0.0,
1.3007870835424042,-0.5970452604028824,1.863195267462099,-1.4719811975816037,0.7674991716323427,2.7523523806252332,1.9902889106145063,2.6536361408281905,4.151681392378796,0.0,
-0.34892321956609657,1.339126200435371,-0.3304251911575407,1.496319170856059,-0.7383318800331486,1.443569426295849,3.197634484817879,2.5882254974809573,3.4087682397298398,0.0,
-0.12762201378890414,0.12214966517680031,2.2396998371198737,-1.049109992597766,2.4905338075231565,0.13939609254148988,1.8276377133493797,4.086839837829197,3.0480316885112737,0.0,
-0.3856275258847726,0.6144778789558456,0.9299814459021949,0.2444699666462405,-0.892139441963059,3.0100591941793247,0.38095861790776153,2.5086904767946248,4.341095208606222,0.0,
-0.8419922595917525,0.6894921386336759,1.1848175724374976,0.410518577470885,0.8555193696407903,-0.5480357187727638,3.768325785636063,0.4150919891308187,3.390109802325425,0.0,
-0.44593608458974665,-0.6503820819659412,0.9948505461393913,0.38401273331523667,1.1844093169667322,1.3409313209640958,-0.05897298971680176,4.1720672763233,1.1844398690353772,0.0,
-1.0826100325375898,0.1661855392958086,0.06635063516475193,-0.26592210016396634,1.0016707491740267,1.3416845847189292,2.0237790767841215,0.7743966739820124,5.065029091458406,0.0,
0.48867724091587794,0.07601699424678565,0.8212119879690021,-0.5527685865649941,0.09224881882801694,1.9879085903429377,1.7830101937711373,2.377717261397982,1.5295099163316677,0.0,
-1.2833346547323243,0.6901069037331409,0.3404045429168171,-1.3120806801183698,0.3739241976124489,0.9890593379370485,2.809591686082488,2.4933046839940167,2.968455480757865,0.0,
1.143740982393926,1.1750915209669,1.086897944058538,-1.1521176969789977,-0.3940600022698042,1.13256395013976,1.723865610055396,2.9721687801707617,3.1425016216160206,0.0,
0.8124099284874312,1.5885254617147624,1.7848376386372395,1.3468710581476555,-1.0154829965183534,-0.35371715122312297,2.0327306013737565,2.529361236103787,3.2110852984991354,0.0,
