X1,X2,X3,X4,label,root_cause_gt
0.14364070904470383,2.4295365326886054,0.4946857009474868,2.0127612729930227,0.0,nan
0.42498434277424957,1.6894436108090327,3.1079534935544637,0.8148193418430758,0.0,nan
0.9213416337257018,2.9956589915288903,1.3501985870931958,3.6766873080654783,0.0,nan
0.4915133573734918,1.7189540686498306,4.058225468579086,2.4825107183461697,0.0,nan
0.18298925744000882,0.6150371087217097,-0.09755923864911265,5.123002268790173,0.0,nan
0.8912952673763695,1.1405007502339812,-0.31974787626958023,0.9397439235785359,0.0,nan
0.09762031167684881,2.150097620993126,1.0998485564689948,1.3713167021761654,0.0,nan
0.41590785841011657,0.9150080290883134,2.876831866617078,1.2106323558905745,0.0,nan
0.5181409884567115,0.5265951386330195,0.6583019231704577,4.62188961126169,0.0,nan
0.9436778752409949,1.0604771452344801,0.20114413724536756,0.9740316090393966,0.0,nan
0.8291163348406552,1.1284690705557698,-0.5482383814770608,1.1617857129855969,0.0,nan
0.43647551805751805,1.456099044323855,2.060875791356349,0.02865460018274113,0.0,nan
0.21746869741799646,2.129243699375204,0.9454495722937712,2.7353191174078164,0.0,nan
0.7379922657300079,0.36251896778959436,1.5995545827812896,1.2130285925844637,0.0,nan
0.38321098264591025,1.6301919565700467,0.755789150815317,2.2962844801342843,0.0,nan
0.5775491715857972,2.888101669511559,0.38958111316581157,2.0499710478506317,0.0,nan
0.42712345837141463,1.9463603639214955,2.839993132921199,0.46039404183049226,0.0,nan
0.7860268404542576,2.59846691172833,1.0392105709740327,3.1068860809089833,0.0,nan
0.8404556601005672,1.2440450916671868,1.8557335829622543,1.4023388717280116,0.0,nan
0.021298828396473568,0.9287559836326167,1.580506574831911,2.416759054655363,0.0,nan
0.412731289124177,0.11351866081292655,0.6546378926038448,3.297199894785258,0.0,nan
0.7577485260444329,0.6105902848861886,0.040230287478753665,1.4533270191884813,0.0,nan
0.05001949626207791,1.8005595002737786,0.295674470909467,0.3054536932362518,0.0,nan
0.06820382268909664,0.14888382619290036,2.4808777454796815,0.643600320939256,0.0,nan
0.637941965847515,2.326661495898626,-0.7149503107869153,2.538023576418531,0.0,nan
0.9985905855325947,6.795795382199307,4.072870590415935,-0.07754668263612075,0.0,nan
0.9787109287492017,1.3789117946553135,6.861395049482128,5.019747000507478,0.0,nan
0.5913931967447323,1.527780901932091,1.4108895465310953,6.908590176353487,0.0,nan
0.12650750802215216,2.192440985070946,1.0375959697157602,2.3070771817694715,0.0,nan
0.007971786122740854,0.15066306606334962,2.338837346823865,1.310245937642973,0.0,nan
3.8843347999826285,0.16144947020353567,1.668112885395479,3.437164148800635,0.0,nan
0.46183194092938795,8.773053285437705,-1.2576841778723753,2.1947526158110793,0.0,nan
0.4131541363483642,0.7926069887874263,9.108995280802713,-1.0570664578214852,0.0,nan
0.45614034918160284,1.1768861705652403,0.9515808320187451,10.678697940890475,1.0,X1
0.7828306702158889,1.02742791025311,2.2574785172855125,1.9531493446124013,0.0,nan
0.28132741038413633,2.707604577566342,1.0825618611628045,3.7113779162036034,0.0,nan
0.02757239209447604,0.8459049853527606,2.372157520376186,2.1589254979129304,0.0,nan
0.21708174439628158,2.4921146638534335,0.06054840946251194,3.10523845425434,0.0,nan
0.11377981550087646,0.35522876686791216,2.3744305506123795,0.12433009121443134,0.0,nan
0.8479745413386952,1.210922358777795,-0.6199457830308589,2.4676961536219855,0.0,nan
0.046381962350202866,2.0589354954653594,1.4129417877251276,-0.24534714749803976,0.0,nan
0.975072361025729,1.2819707036387982,2.2038409241661756,3.3502146932019814,0.0,nan
0.635547210105331,1.8291581524466667,2.3257578315607974,2.3115343109829096,0.0,nan
0.7706294542607945,0.8843580241250535,2.563266445244959,2.769138556200514,0.0,nan
0.41426459461451415,0.7880854246441056,0.12746255895578196,4.488526755386204,0.0,nan
0.38813223760013627,0.423556677197073,1.3229301106030373,0.2870100715077971,0.0,nan
0.15208488119227703,0.9395245253619995,-0.664699932761926,4.524957235346594,0.0,nan
0.5716923345363117,2.8550323687670405,0.9436116508144228,0.39667591269737035,0.0,nan
0.5492983254878848,0.8440982372670406,2.9506893811865114,2.5843315245104925,0.0,nan
0.5479395788211996,2.0126151177382643,-0.08570454401432137,4.3076272918426515,0.0,nan
0.2374168980382605,1.0671188704589074,3.6500336578186836,0.46420569681778,0.0,nan
0.7512313361738802,0.3769629965915925,2.5416329906047586,4.011647077425433,0.0,nan
0.9198139352418101,3.7560198450358304,-0.4677697945972429,2.681903165538873,0.0,nan
0.018548624427716764,1.0949542663436809,3.358343961958593,0.142937850234085,0.0,nan
0.8054065055189472,0.03254211981531511,-0.24427592791618302,4.074821908523868,0.0,nan
0.25671421584291465,2.079438486533603,-2.51583579907264,1.5857971806666826,0.0,nan
0.3478957541734762,2.824237870095153,3.940720645784185,-2.1390864875353777,0.0,nan
0.18352995999956367,0.4044712796497451,1.3899159966464292,3.96120946527932,0.0,nan
0.868853274615533,0.44092771236737094,-0.7420446165447794,1.6917245999961277,0.0,nan
0.05125546283295568,1.3292083317210925,1.915108162885563,0.06076053784149271,0.0,nan
