X1,X2,X3,label,root_cause_gt
-1.8684461095679925,-0.8123237624562852,2.1823904882289846,0.0,nan
2.4609384023169794,-0.6423862159496265,0.12611066181400332,0.0,nan
1.3264218149935618,3.8326553909324854,-0.4971246821795299,0.0,nan
1.1871379071970982,2.2991822199212204,4.740380396494784,0.0,nan
-1.704270951739566,2.281538929253477,0.6148733362722341,0.0,nan
0.9751416142040022,-1.297035004909246,2.8427105707133404,0.0,nan
-1.2904166855421924,3.335618848379773,-1.5943567493867956,0.0,nan
-0.34564459163285927,0.661019791056036,5.162036104407537,0.0,nan
-0.2878325182839839,0.5763636326423123,0.9652666236465179,0.0,nan
1.5072833789066336,0.00879883128969211,0.08783022723552808,0.0,nan
-0.33090541189485917,2.4398568471419977,-0.022691823070595418,0.0,nan
1.0092890639172363,0.026381647218743698,3.0313628788127396,0.0,nan
0.5662627940868951,1.6334199839508114,1.5970853256561295,0.0,nan
-0.24952928859619297,0.8999305611455757,2.870932059064402,0.0,nan
-0.9788334277293447,0.08974388186292406,2.6628857433190847,0.0,nan
-0.4124560933859396,-0.8791846018537894,-0.4378738922482056,0.0,nan
-1.4653339312632452,1.6692301096444764,0.45241750427924443,0.0,nan
1.563697058905054,-1.3046125715816617,1.6141303442483228,0.0,nan
0.7775392100804738,2.2742283935653855,-0.8098994151617341,0.0,nan
-0.4031522906388019,1.85728754654737,3.7777354714923965,0.0,nan
0.6595410115657229,1.9401860224965333,1.4032932596403227,0.0,nan
-2.0564222752691164,1.9215032777632337,1.8528035752402787,0.0,nan
0.9735355052503808,-1.5275031824384153,1.8453030911566348,0.0,nan
-1.1072549311811093,1.2859627680681167,-2.4855470286040626,0.0,nan
-1.4597696029116025,-0.05049544034050735,1.4039462141565204,0.0,nan
0.07663703320744993,0.5833063695975556,-0.06671862873736058,0.0,nan
-0.00823412667048192,0.5559565027491876,0.008789415608313367,0.0,nan
-1.3248125579514376,0.380801468512582,1.3112578869477063,0.0,nan
-0.4152019989789371,0.31782709598077497,1.0515497528687934,0.0,nan
1.6057008944370164,-0.0016327803597523949,-0.6439229134618196,0.0,nan
-0.34173426485766367,3.2615892381990133,1.4164511508254742,0.0,nan
-1.0346668622233273,0.7250380754444946,2.4258055259800964,0.0,nan
-0.454617609496951,-0.27187173393131114,0.5424943896180688,0.0,nan
0.4249599701163808,-0.21954874789951306,-0.729870119522863,0.0,nan
0.538365273493604,1.8039586851591252,-1.4064577137045957,0.0,nan
0.4164431729419846,1.197599042701553,1.0156155604994979,0.0,nan
-1.0150525376611241,0.958016812928923,0.40409753195795983,0.0,nan
-0.4033922335656575,1.0397149974021278,2.22320210809431,0.0,nan
-0.1004394090891317,0.5331464508338275,0.6157216593269595,0.0,nan
-0.5530344667643121,0.7273312917862372,-0.9773522095144578,0.0,nan
-1.3157569368191837,-0.06579644181450267,2.1759995998785477,0.0,nan
2.933380009968377,-0.10436891015210237,1.0459471717649396,0.0,nan
-0.6933600255487969,3.0580282086342883,-0.7911925733978097,0.0,nan
-2.1486558275410053,0.1476654824418857,3.501080122340318,0.0,nan
-0.854730410140048,-2.0411402281819693,-1.2195927257182202,0.0,nan
-1.6122834742073031,-0.5864097128064207,-1.3051545728360612,0.0,nan
0.6401056336047246,-1.3985115463958822,-1.2206262298278965,0.0,nan
0.9348509554057914,0.8394718785846393,-3.3613129061379077,0.0,nan
0.44889422749342556,1.7590148187536474,1.2354265151692498,0.0,nan
0.16521895532759578,0.5830368608946461,2.3486792987578107,0.0,nan
1.052369844112486,0.6869884687919682,1.6254122306568106,0.0,nan
-0.45774797137436285,1.4472597052548632,0.20362963090459096,0.0,nan
-1.0264109382663,0.041367962511292045,2.1650062571399435,0.0,nan
0.00925075551306014,0.6804481432213345,0.6363658240398348,0.0,nan
0.10794289524404682,0.5519284585872504,-1.8869673641124884,0.0,nan
-0.8389544117784259,0.874868436169981,2.0862139994001074,0.0,nan
-1.3884677488325365,-0.07886919995176578,1.9529564360487197,0.0,nan
0.8638435361523281,0.6298675016062962,-0.03739353738270145,0.0,nan
-0.20131253533086493,1.7423588502537894,-1.0107921427214939,0.0,nan
-0.0953168286985871,0.8566019811144328,2.253806772895505,0.0,nan
-0.9791596270237813,1.1352176589406222,-0.995340438791247,0.0,nan
1.547512544843346,-0.5716252287166366,1.6283768070726183,0.0,nan
-1.0945217902322433,3.4369752695125033,-0.7522762964904497,0.0,nan
1.0734519619688578,0.26191610225638073,4.401248683441175,0.0,nan
-2.4391694535810236,2.3338391662508604,1.4374636549969675,0.0,nan
-0.6449737914605288,-2.3409926599953663,1.3183748830043682,0.0,nan
-0.16168713362154588,-0.4228827037648797,-3.643433537294917,0.0,nan
1.061945659531835,-0.14734889549061553,2.0085403301238762,0.0,nan
0.3321685018527274,2.1909192146196252,0.6626863755761914,0.0,nan
1.1194824003703487,1.310105508087482,3.870350138398241,0.0,nan
0.9952522469975758,1.7958016095507212,1.191612531427897,0.0,nan
2.1237410757444843,1.6404345622805416,2.0456932259538716,0.0,nan
0.17945890235833095,2.965259687377552,1.7563502219851705,0.0,nan
0.9469980964169208,0.8683197323260019,4.896064823598541,0.0,nan
0.6401553495960366,1.4940324211609508,-0.1087241182370593,0.0,nan
0.029185519126511055,0.9515048148274888,1.2710832182348994,0.0,nan
0.0006471498917659058,1.1573818851410616,1.6046470123574725,0.0,nan
-0.18233381752386113,0.29456139988379343,1.3525645319603128,0.0,nan
-0.588157720903849,1.7671812848620705,1.1441924171309787,0.0,nan
-0.9756903538821915,1.178091321704596,2.243957847781542,0.0,nan
0.4285474141871001,-0.135838924052612,2.112396642519758,0.0,nan
0.6464641218991205,1.8476875895632134,-1.8893942264995967,0.0,nan
0.361462503522228,0.9042138469081171,3.0095332022823174,0.0,nan
-1.430711674550347,0.6463522300776676,1.20708137001326,0.0,nan
0.6538679709739195,-0.4030731098119189,0.393405167019298,0.0,nan
