X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,label,root_cause_gt
0.019505157441031665,0.3320340520056625,1.9756539143199427,4.294905759253947,3.499181484691487,5.310170887002112,5.793992841188802,5.277782485647832,5.103909494885757,8.367004298928315,0.0,nan
0.8004436968380401,1.5039179152955915,0.6943198545652793,2.5230954779117107,5.084500667258969,3.579692981205905,5.6615949177039715,6.745096848739666,5.645206083776935,5.267664943902163,0.0,nan
0.6439867001484039,1.7157478949716383,2.0240582360336976,1.4594590061822006,3.151989373575187,5.16308195203436,4.050206097866081,5.7168110934022325,7.876704108271303,5.763035570091449,0.0,nan
0.13195751474097675,0.5460921816729626,2.376944635193513,2.0552910562605735,1.709344272006716,3.3428219316905623,6.090903940881247,4.191531027203716,6.61383682055998,8.191207153752705,0.0,nan
0.8291605460580062,-1.2705501128833465,3.019682251805311,3.4152868711339535,2.832974107074731,1.6349654615413045,4.3274396369945,6.636119300438821,4.64841340299984,7.522475701169135,0.0,nan
0.5317521842795409,0.8985241797768031,-1.1376328664571904,4.335619922308517,3.8880946501900255,1.4834167069164572,1.664772106376346,4.461871481812548,6.73399177093777,5.575547294296797,0.0,nan
0.27863970922453507,1.7016433402470934,1.7418002002615767,-0.4800686185950288,5.032701935649566,3.7310634418460333,2.0498535319141564,1.8446880330478028,5.2191242144951175,8.007272526846917,0.0,nan
0.5808388188546305,-0.7210722708078545,1.938423214042234,1.9073895069945004,-0.045516904039959505,5.898503389847831,3.972200608780801,3.4780654937685833,3.618980897454037,5.432002636889908,0.0,nan
0.4930499025992409,0.467610471580698,-0.4622668057517804,2.2688418729828315,2.6302882275796393,-0.38467815540224365,6.702764147528542,4.710917444585805,4.035320539095888,4.760344987935779,0.0,nan
0.6408696204551384,-0.7113378026504049,1.1213814023873343,-0.3713112703779686,2.9735400337136824,2.686149223444648,0.365073124821025,7.447884441335795,5.258223428489277,4.722320800184439,0.0,nan
0.5444970452199412,1.2377860703957722,1.352049917175482,2.0100403680990615,0.42074088268248333,2.5984144777750533,3.4617086320236305,2.7071478893496166,7.75505615183953,5.402187984547283,0.0,nan
0.6321852227926372,1.6859064323514885,2.0969531008250746,2.032713554099471,2.3388051078097245,-1.09875602230361,3.5938034804317445,4.0918851869023,2.975025033206281,7.879056323114136,0.0,nan
0.4464998876711909,-0.10518916145696844,2.349684415913192,3.6956237064843678,2.560226449644955,1.4429332666660726,-0.8255487171163508,3.8024866098448173,4.153355048992914,3.4172555596369105,0.0,nan
0.38026354399738144,0.9531194448787041,2.080556954956264,2.6478853808914122,4.529009882289339,3.6971913348802437,1.8267173121636797,-0.6377886759171036,5.174361141512283,5.117985839143399,0.0,nan
0.47558541720027947,-0.06028320889257721,2.136509586226552,3.6164627877592466,3.219229493080283,4.37758714603901,4.336380532186874,2.3292295752028953,0.8769780160091651,7.011169819727149,0.0,nan
