X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,label,root_cause_gt
0.19315121756109518,-0.29372993767471245,-1.0551832330635527,-0.7844855615044087,0.38259633376504587,2.0577405954231525,-0.04519294992354084,0.16256536587932768,2.8570355646323624,3.977968426815422,6.794699805752832,3.7617508351070432,0.0,nan
0.22259594591540205,0.5362469185872624,0.6545801660878514,-2.6733680472907047,0.06813215469647582,0.4500348963666282,2.709947856795025,0.07406742344123218,0.20443714450386416,3.5057239473555555,2.166596404472198,6.6465236580495,0.0,nan
1.8377775325040955,1.4066674521284257,1.1369509108544218,1.870876050386116,-1.790356672179978,0.48849475409142074,0.5914809137334138,3.277860412678222,0.470168387780054,1.0862026541633902,2.2008992692313383,2.0563855264854882,0.0,nan
-0.2611532422674161,2.3789980644102426,2.1480852215255015,3.3624157516678777,2.3286896505930086,-1.443428157491815,1.4439691470097717,1.4961647426466866,3.989158080989512,0.7331876692302799,-0.12240050875651498,2.031902835129301,0.0,nan
0.7861140934068794,0.029875359851234906,2.9141910667093587,-0.9197872660450428,4.286235125220531,2.9678427706157504,-0.5589709471516168,1.659078651262778,2.3447106939004114,4.343950504715288,-0.027979849058129447,-2.406829640170909,0.0,nan
-1.0810663870015906,0.989724758709817,0.3813062233492959,0.42354031637756645,-0.3884811513205175,4.891891679847183,3.5547015481189748,-0.015194613777682608,1.9660449128147919,2.990281443907396,4.236125357663221,-0.5403407961334182,0.0,nan
0.7117463224621968,0.0333999351174783,1.6023447087722786,-0.6973846435380804,1.0637767455351193,-0.11103689416300333,5.6426971725200215,3.9953064785062358,0.5659156931808637,2.8587544085952867,4.811938088383824,2.854060628593345,0.0,nan
-0.5092718658485325,1.2532092418410379,0.6077675496631464,-0.20669140311082168,0.09506935898616298,2.020767789228615,0.8062384850541607,6.094305341384769,4.461597461664768,1.3544444533046984,4.088237440503798,3.9748116826433266,0.0,nan
0.3503545731606488,2.6834415813138985,1.5149436202143631,-1.7751765781215385,0.37732094351231327,1.0909353972502753,2.8790161153270493,1.6398789237508726,6.473458942023827,4.975883190095677,0.1208667601375284,3.7891548698150754,0.0,nan
-0.016600724698232903,1.0587912633409728,3.626994194619509,-1.1730250576292767,-1.3486823475502456,1.2712815295600066,1.47428024511203,3.3743569735605705,2.4690686663939454,6.942420180724281,5.007795646103968,1.3450193394357275,0.0,nan
0.22395447416787312,0.14227513056974173,1.8678867118460416,-0.6709371866823365,-0.569537094933795,-0.367354201247177,1.7869724567548873,2.1980552638037416,4.018765053904181,3.352448679974468,7.575223765130963,4.521204180215698,0.0,nan
0.6611647932664204,0.3573211465703773,0.8236691558807635,0.6479711959018972,-0.2649529188508212,0.1558781824766623,0.01730597491389413,2.3340329297196796,2.844753501378502,4.148666512620374,4.266548584621384,7.235541220409124,0.0,nan
0.014453061195106726,2.0535672297766467,1.2939260741729106,1.4147953994663593,1.0744147596366092,0.05340379818797514,0.5462924542471537,0.6019533661761554,3.156988672657781,3.6104080921380257,3.405223999217064,4.648814612360062,0.0,nan
1.3788453302804808,1.2582739320726346,2.589293451295295,-0.7922585976412565,2.1894320652641546,1.1450147281788516,0.7008945749549726,1.0482558021031265,1.224719136158261,3.5292469686568375,4.148422418554439,4.29627425948725,0.0,nan
1.3490679763547146,1.4282499010820735,2.0228204372393632,0.3958086091978271,-0.6076469814781559,2.1982849732358174,1.754236893162869,0.8505862759395403,1.8171936480669066,1.8146240298466654,3.1143254343856612,4.841896393318619,0.0,nan
0.7931209232667521,2.500764018914537,2.180634228927295,0.546613005457102,1.371889670915528,-0.41754510148760726,2.7738525637683624,2.64345382102786,1.785499729768616,2.2472305838627027,1.510112638647314,3.6905516591002767,0.0,nan
0.16882310783159848,2.003632150656386,3.0424678435232506,0.6955315504825796,1.5069717169444787,1.695135131806468,0.3260200970291476,3.712547554513968,3.2466091933015466,2.714003626374115,2.6481076090567135,0.35525552493386314,0.0,nan
-0.7784481659010422,1.3584401131840012,2.6926557119868613,-1.0161347364562747,1.1592634626077623,2.301942680343426,2.3463026581216586,1.234083469251062,4.134122218143428,4.149305678939587,2.689584632523702,1.8429536831116657,0.0,nan
1.126454273158763,0.3723842591924297,2.1781803253911254,-1.1078445599025535,-0.35183860541685497,1.6845703508293437,2.9816381712203324,2.9410974245552595,1.56364205740226,4.930359858877594,3.8760095455412342,2.620386617014562,0.0,nan
3.0585654653687957,1.4015834657078194,1.0036753663945666,0.9528529472788964,-0.5652970863386334,-0.14362426336462097,2.1843231337403246,3.5060694938358177,3.8086669921459846,1.7853809976988921,6.397435100075621,4.345581112316207,0.0,nan
-0.5203297302725846,4.651221392168632,1.90207870325177,2.9904102992175865,1.4902724692966705,-0.49882455978296425,0.6179623869491029,2.5519274872413202,4.193905238147431,4.161029527220589,1.7920857514653787,6.11021860012342,0.0,nan
0.810393235541625,-0.45290249899823315,5.037464318784016,-3.4240679335166746,3.400188652755727,2.385111221820709,0.43550166890943665,1.2591232055823558,2.9341434600142535,4.57780297629004,2.628664752986192,1.1781123232968143,0.0,nan
-0.387930894556091,0.9948066986786381,0.3199255086108525,1.8016358670368295,-2.6599308885864286,3.9413853475420346,2.772357830757487,1.373177177517109,1.5897085448624741,3.812357465859175,3.790802773449928,4.957877486069139,0.0,nan
0.4479276864710799,-0.11004992544245995,1.6724517819825193,-0.9386684238715841,2.544930011285529,-2.051574611087118,4.641928349214585,2.932173095780434,1.8167663810445358,2.554459690970877,3.5934200393387075,3.1553440467868357,0.0,nan
-2.159314029663309,0.8604519868730924,0.42595810890389885,0.25516246484554406,-0.1303549922016768,2.744616863979264,-1.1738981011796807,5.30241558988892,3.485482448112858,2.747641182179727,3.5870144046719368,2.5729910519747485,0.0,nan
-0.4768861518865472,-1.9624674832732958,1.7309010820432595,-3.847067398448587,1.0242470457018573,0.5363068256302245,3.4039213750163175,-0.7105777905994224,6.129144809542261,4.314724373591836,3.3094906704113636,4.039258786245944,0.0,nan
0.15748906588577588,0.4982450765587941,-1.2477575030452557,-0.26228123176009743,-3.280589863987756,1.637473023931142,1.277434403451828,3.945007985047702,-0.3608586519691993,6.791756986946771,2.944551471560753,3.4185931133077023,0.0,nan
0.6732399097102161,0.2162582138613131,1.0727457287476467,1.4065836465376425,0.38914190184436837,-2.7049553909762927,2.495739272831334,1.360138502439839,4.846286284492619,-0.19206379283128266,6.789777611068753,3.436759224324134,0.0,nan
1.366167573050644,3.627974244498361,1.028667331971424,0.7275750239845366,1.931067306388019,1.3350983607295184,-1.792373977779416,2.788057409291273,2.0702307169985996,5.430839964847912,0.20213751954762904,5.449003388306089,0.0,nan
-0.8058416174799637,1.440624602625232,4.281867352912025,-0.1315727811828209,1.6119300506872798,2.0301097577853224,2.233465349480348,-1.3383295274081395,3.7232362434846253,2.8262656624039137,6.793738293116048,0.4953050529376316,0.0,nan
-0.46842998693421306,0.056791912321164206,1.9889834779296398,-2.6369478296826068,0.21936288154854677,1.8347398092312368,2.5809190857982993,2.4665366591277835,-0.7131841403908911,4.6424026493659,3.7709540020034713,7.563108727970613,0.0,nan
