X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,label,root_cause_gt
1.721718690401397,-0.3603725664006612,1.8517345216405445,-0.14524606536043172,0.45519044741089165,-0.4994216885552215,-0.9928612098037908,1.6868245869614769,0.9867469316652756,4.503991188263579,-0.10905341503397836,0.0,nan
1.2540093265656573,1.951269444158351,0.11416253140868499,1.6710977785801098,0.43562880946776983,1.4395420166648953,-0.030378719882080574,-0.09407126752533101,2.374086929796906,1.8721481058553953,5.269882253793302,0.0,nan
-0.12914378918484565,3.172898892990905,2.346931451267046,3.60566786111725,2.128760068496535,0.8957121349475886,1.9372276233623413,0.9440122721557029,0.8670165592427224,3.062205580508558,2.7925854786531628,0.0,nan
-0.4599437211269941,0.8680899681142997,3.442871384323516,0.17281271656053998,3.680729221380631,2.4707221598246996,1.3667727855192267,1.9914767005108596,1.4424129977083167,1.7566868816761978,2.1256862762670483,0.0,nan
0.004271082271618521,0.5539068089822539,1.730068013049445,-1.9726456590026578,0.8149170069994123,4.633122086053847,3.345154303586754,1.809395603945313,2.5272342327300987,2.177279558029995,1.1327811707705537,0.0,nan
0.5355996032698862,0.14107703682754094,1.206537173118742,-1.55353863411035,-1.773082275749556,0.9253448269037501,5.326950203685465,3.924290538463107,2.510505956892442,3.326464538688968,2.354507675025335,0.0,nan
1.11514066899673,2.813760646000768,0.990626159856055,0.9125366787281886,-0.5661177669557452,-1.341416325839959,1.390419188359662,6.220437232154161,4.77008915912053,3.339563059979297,3.474195778693221,0.0,nan
-1.2810652136041696,2.5982967327227486,3.5362845939837433,1.0748624725216283,1.7069559110070083,0.29576570974732164,-0.5621721571693642,2.193983280671902,7.180084989324178,5.589999807133255,3.8994185342654806,0.0,nan
-1.2145330261070044,-0.7510219430663201,3.305919890356377,-0.9480163245476722,1.9516971424987957,2.3142966774007787,0.8906801328518107,-0.39717737657847807,2.9732164278554607,7.637748866884234,5.3474599059023245,0.0,nan
2.364402203998032,-1.1796024005392887,0.0004839293233733777,-1.1516150968858634,-0.4764178976321333,2.298921323264666,2.7592034427017147,1.3143089643950243,0.5182402235740129,3.556462548337961,6.816128385589786,0.0,nan
1.3138356950976804,3.011486799445994,-0.6602441103043962,1.854851157173997,-0.3056450321020846,-0.0719378567035927,3.1246369499645565,3.5945579571791013,2.2013531583455492,0.8334764528526561,4.626330772720733,0.0,nan
0.6012786359173844,1.4519906252896015,3.7384621891967096,1.2334011754050347,2.080703577699031,0.3029078927463579,0.6728331689667784,3.207128778118068,3.806589929675307,2.551857091319498,0.34840698134760073,0.0,nan
-1.7768440592885948,0.9361670885215119,1.5277562695787608,2.3317804717177806,1.3973431416539446,2.4149798538898253,1.2907559842633805,1.2383777246727512,3.8173103513134623,4.576076571657942,2.2193668905116875,0.0,nan
