X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,label,root_cause_gt
-0.31031261126026616,0.6974836396614823,-0.021041076957514115,0.4934759899059683,0.04521815842761273,1.35868389876754,1.6873122725103507,2.6479355701995,3.253542237320628,2.315751515257042,2.117733415071977,0.0,
0.15321076652609014,0.618304413225299,1.0072195222489018,-0.16150305156887046,1.3017669491563,0.46953853948583263,2.2447725359227366,2.487225959263978,3.2886296337567646,3.886043400704899,4.025378120783357,0.0,
1.0577639879763285,1.8014764869282827,0.9030239505416093,0.2510350923505026,0.7880753978047121,1.5424188584152216,1.349036989951852,2.6405578351572387,3.2914231903630182,4.184439869081127,3.22778261674307,0.0,
-2.340863522075448,2.333003221697628,1.9090837128828255,0.9805569943668488,1.1808792147557563,1.2326568214589648,2.262390677810408,1.919614413992743,2.9048033509430695,3.898635914395439,2.681726860337225,0.0,
-0.5614851494667811,-1.3715199682874446,3.2251870210502234,-2.7790601171773845,1.9671282285569442,2.1681705701655636,2.228394645972238,3.0330991213567144,2.8315764205086564,3.050874806216563,3.758002288821391,0.0,
0.9800921831115706,0.10262644485853223,-1.1448402888013582,-0.984535803216604,-2.4695927714208104,2.2597131302380107,2.715751394864453,2.5707159911870328,4.020804813689524,3.129396324323576,1.7338396008961046,0.0,
1.8323611921382303,2.4531362188456596,0.8408167179323447,2.585673584862932,0.015364046837828216,-2.272621346378572,2.5874977035154823,3.179995817771564,2.6376471225766087,4.818686724782892,2.882906298370534,0.0,
-0.10566796405319868,2.3461442821838157,3.4279484489518666,1.927679400595881,3.4571372864434875,0.14960888970101804,-1.9023693537117787,3.055665844353915,3.87362686643323,3.15290060809435,4.9793127903393355,0.0,
0.7874576767823401,-0.0316512673780142,3.1322383847762247,0.9737320027509887,2.4695406561805315,4.002049623277883,0.6308680472668184,-1.3878681165742448,3.9307236905405105,4.620428600125941,3.385043028275994,0.0,
0.2827241656782923,2.1712365475081463,0.8200487593861294,-0.1985147397004451,1.9136669787362728,3.2736914997015023,4.337769612976905,1.005919481583354,-1.1191211909429895,3.986005840161876,3.3360322084825604,0.0,
0.16491715452643455,0.3424998497029824,3.1387039663658345,2.524583846952652,0.7905167624181431,2.6750962135222145,3.4457596270349806,4.696221485554483,1.3152392756399713,-0.2050735564789683,3.994871865731979,0.0,
1.0120515894054138,1.751718866736485,0.8738224788685426,-1.7318790808291553,3.235363549801785,1.7576219960102037,2.7372807494674003,3.5033980295118345,5.020891195337016,2.3149821670185404,0.9532245335684932,0.0,
0.792580688171073,2.0034902367836436,1.9386467745675255,0.8403492937915417,-1.2431087792527846,3.7904065381857825,2.5140996827859112,3.306389818575928,4.341727831620871,5.832705735347155,2.7652039928239907,0.0,
0.6432906520971859,0.8967009531684795,2.018303835203299,0.3864333970836703,1.7588464849805687,-0.29591898428638164,3.9431836457998535,3.1137186645032817,4.1091635153878014,5.027242521218352,6.575921015089551,0.0,
0.08989778386214939,1.1885166247283907,1.8447255520823695,0.45432817707982764,0.8793935149740209,2.264811513602319,0.6214803510379963,4.16061319055891,4.054841593993757,4.599046442647487,4.141137115111026,0.0,
0.08101827060848564,1.181013149028753,1.9892648066586935,-1.2721666757628542,0.5309930519975333,1.1610385475589415,2.522852063088141,1.4182755393704745,4.925026910777267,4.99769476249476,3.697684528567991,0.0,
1.4498994926529996,1.037360967079652,1.2581106353352858,0.10675427687681628,-0.4150803268378742,0.836476821995491,2.116383212707941,3.084952812249224,1.8072511225452814,5.167956890909247,4.077390876440383,0.0,
-1.3127871073521913,2.6354683285186256,1.977830273360652,1.318596111727281,0.5731406346942249,0.4600397106305496,1.2362992964983928,3.0117213322913394,3.674322540867009,2.734280262071821,7.031068288274389,0.0,
-0.6734595282872649,-0.2954272628767043,3.3628812611445547,-2.806771454641415,2.2151490222751167,0.7290177396429868,1.2071859704066532,2.1444701704971747,3.89019660182845,4.30131250320177,1.2718639400964742,0.0,
-0.6120435285057776,0.5185625390088859,-0.08106298947663967,-3.096809711609098,-1.8418760533974283,3.174738567576717,1.1862212014295195,1.5735943984861984,2.510634588919485,4.412784425942694,5.060175622497341,0.0,
-0.5849205943704536,-0.398913404371657,0.7412438869873961,-1.3797435635918363,-2.493595571357098,-1.8239600456399403,3.4612784733616615,1.9452546453591641,2.4233684434810217,3.2223424566077106,3.26847809384803,0.0,
-1.4159996987741148,1.6231457533615252,-0.0338496595924585,-1.2425194905609234,-0.9941398902055707,-1.5555370824903343,-1.5812770945656374,3.614404642554298,2.8329667216162515,2.880758331297649,3.004789928285282,0.0,
-0.30574385967017653,0.8191473269413865,2.033828374176751,-1.2041020693715354,-0.8087033979364848,-0.4808921129170898,-0.6492117618790085,-1.528949373182673,3.834452282997911,3.4761566818012777,6.269457753408405,0.0,
-0.14312233878242614,0.7219862015103438,1.6556047912279075,-2.3786116215277913,-0.77860244420267,0.0019452581997064788,0.4997336074755109,0.03977976926662885,-0.6859874969921063,4.360410653056733,2.9151186516462158,0.0,
1.44608727797767,0.544496737786351,1.442209890561886,-1.004179570377208,-1.459011574740046,-0.2144957280830596,0.4103238207661214,1.249625920050113,0.8624062744242336,-0.4129429352974119,3.7648587177830874,0.0,
-0.5425373812892427,1.7244273928199942,1.4702670475204545,-1.314693562805912,-0.4234248669888936,-1.4401182622153046,0.03919217327241242,1.3438785804071318,2.106390986882741,1.7769145167733509,0.3759264297453955,0.0,
0.07508503266558403,0.03318265181166413,2.7218377916112004,0.21949968898191763,-0.6968599307765729,0.18118351656950882,-0.4485659875727185,0.6741456511682641,2.0971212100987833,2.640292409116171,0.5043612506812789,0.0,
-1.0392247344115206,2.237366181551418,1.0279248738719318,0.7365146170328332,0.6227434755308976,-0.030860825563072236,0.9125187624935667,0.4358632075520571,1.1280123284877006,2.2277327354340732,3.292560840204337,0.0,
1.0769126102522817,-0.6942804936496267,2.5735041465713357,1.6039922761183532,1.4628368517892658,1.3857777158119289,0.4647360152167643,1.5878823411933358,1.1646175382985866,1.7600206347242653,3.539050400995025,0.0,
-0.406834763704455,1.0824118071586657,-0.44407654903275934,1.5809182980172232,2.3665103057882213,2.0209685748483817,1.97674537761947,0.8550023120394048,2.182329971993164,1.7611134329220763,0.4783165778089158,0.0,
0.9763994190856257,1.736213617554945,1.8770078119850089,1.7270099729252004,2.353191082265377,3.030228632766614,3.002665112766159,2.294121677831998,1.7264713224724026,3.010208497499718,1.7326575079104929,0.0,
0.18820486767447214,1.2066428175100068,2.413697708178519,0.12277835052227515,2.0827146439844357,2.6089340639687535,4.026727271214775,3.985362819693714,2.9955954940132656,2.2962905059564456,3.258491736416401,0.0,
-0.5556362501423542,0.5797801267270161,2.032742180491888,-0.49840108682498957,0.570268322807303,2.85051740980096,3.151900650941311,4.971109111031775,4.432076783255739,3.29553620920699,2.845967823396946,0.0,
0.025807359952202114,0.9559372124218306,1.5151542812954284,0.7275970938016028,0.47467865470640386,1.211774461889763,3.771269912398538,4.006574845556723,5.970833030646068,5.082556727316474,3.1082012853729992,0.0,
1.9906804137526641,1.8867067245251925,1.6005696308083897,0.7716282234178387,0.9642016527189609,0.8869556979255133,2.0312791167910826,4.676335723197787,4.8265792605748645,6.335777340858334,3.4827689532544976,0.0,
0.608078714101688,2.5466629602014894,2.158152979874359,2.2281931267991952,1.1738778607980278,1.8687248083211718,1.158797169425185,2.861908236309584,5.506662789460448,5.554094081360817,7.194863184987444,0.0,
0.10021438366792691,0.7151402680773833,3.3567417190079665,0.35963318309705955,2.5085308302367175,1.375130835641587,2.764388785070997,1.5276367996088416,3.157857272674411,5.723306963598965,6.606455091364696,0.0,
-0.40120813209961187,0.5257092724985896,1.3921221353698234,-0.42646419992701556,0.6055109661920588,2.5343437995212907,2.287513045887269,3.2006267524597574,2.1562918515658342,3.8026491937327918,6.723613649249799,0.0,
1.1971750337390845,0.44735173505196074,1.0464753535894538,-1.0416455838752343,0.42996405859086173,1.2135133272998893,3.2034716203209403,3.1944072399529095,4.040454125857464,2.743235726531182,3.842453461340581,0.0,
1.1564507393804369,1.842048788840843,1.0015475926989623,1.8104353639269015,-0.8666537258104938,1.4283383199077937,2.1201391150778703,4.196978246292086,3.714771277794039,4.534955884824459,2.0892069587520594,0.0,
