X1,X2,X3,X4,X5,X6,label,root_cause_gt
0.7162613167368619,0.7439681428398981,0.7110426807476622,1.4496986736481736,3.9524899730902168,3.9928769266751134,0.0,
0.8829918242539109,1.1260780552343408,1.062421088032869,1.2790490434904007,3.20357017056549,4.238987232720682,0.0,
0.6523624827213717,1.6599640828354816,1.3391867055930664,1.6256286662814652,4.9477097492290305,3.4770706191019816,0.0,
0.3013192847684534,0.8188081760693703,1.1262540944248896,2.074975185679946,1.6300716417589758,5.136471025549445,0.0,
0.46367930563470505,0.6510190485798231,1.0720572609556611,1.8162308751772507,2.507838021541995,1.7732462229452461,0.0,
0.10105550819647313,1.3417282010591722,1.012058772356855,1.6360878023682643,2.212453445899402,3.0418443931579415,0.0,
0.08419139971469347,0.13504632773062025,0.9560247467273162,1.2793215995166867,2.826420884982619,2.5777153793244088,0.0,
0.3126085671249512,0.3878361967677738,0.7192233835854412,1.6873250531951742,1.4501875366213077,3.314070119622683,0.0,
0.8596487197557651,0.8784132146823798,0.9646248868893535,1.2790807976789695,1.836272301485275,1.4598945129314325,0.0,
0.20475187058836375,0.9188904668442311,1.235090545305169,1.4944599932634466,1.4434124089281917,2.556813942057299,0.0,
0.2045722647949606,0.6415245720273588,0.4848056540442548,1.3774800859072989,2.4723622543821513,1.7584337547604025,0.0,
0.7485956438578889,0.9393670473006799,0.8826924137962141,0.6829398889528069,3.0289208434893213,2.8201704594544155,0.0,
0.5196036712428895,1.4508212906328604,0.9376986959348665,0.9216118202861798,0.8472938224783254,3.940270398649487,0.0,
0.1044650129625061,0.5669596102999652,1.0594005646805487,1.862884287488371,1.0988255667844062,1.361690348689751,0.0,
0.2048405250393247,0.5541172390850733,0.7543794019020472,1.3401923540068905,2.064224962518217,1.7596498974845074,0.0,
0.11343158090560634,0.7073418709461226,0.9322521318882758,1.3159502440050008,3.8575785748584055,2.1977619523690444,0.0,
0.40245279401129164,0.304022943877599,0.22705477906644236,1.1972303318184139,3.826021658028173,4.155002392655776,0.0,
0.8819343447610004,0.6704261287384498,0.9274840721960252,1.2030965940436662,1.8606765460211978,4.759232020376727,0.0,
0.13169790106188528,1.230559780385469,1.7566391008748201,1.877264367022657,2.4659853531724747,2.0553012475612316,0.0,
0.8708701079495539,0.6022423378834817,0.4178439789126601,2.5729597862116123,2.347101710922349,3.21120394468202,0.0,
0.11312972986707293,1.6127377194882722,1.0236288546031342,0.9875197336862885,2.9647378709962577,2.6089127420294744,0.0,
0.9989739054115485,0.34605844356034365,1.0018654437780439,1.4114043474899463,1.6052809549348028,3.377115194713826,0.0,
0.8614365540212305,1.3154040181724567,1.3192105171044086,1.5994277213609833,1.4716439948181312,1.8988035392169722,0.0,
0.2811277481725635,0.8747191844479176,1.1790739502577576,1.7181701689396283,2.943225212318003,2.1849457844128315,0.0,
0.7986948088466457,0.7922365749417529,0.48871660192375366,1.2990164303970109,3.675211207520067,3.8843139676155047,0.0,
0.782846613457671,1.0052114418888436,0.9751297507491163,1.3693816963044156,2.0293959922746985,3.715398779658639,0.0,
0.8388181529695569,0.9844566905513223,0.7947799145234049,1.5499713951771874,1.97060801008036,2.35857695931841,0.0,
0.5073274454785724,1.3630726081127356,1.0871968128421354,1.1401289745183618,1.6047300349878226,2.5283544228938757,0.0,
0.4913012054189576,1.0661859522162005,0.6048776386134908,1.4207102260406423,1.5383158404694128,1.8034755108765563,0.0,
0.6013095764061092,1.330467799759369,1.1039192418090162,0.8785014522618446,1.4943787760787923,1.7606432480444618,0.0,
0.24319775386872788,0.8130397100561839,0.6753152962339383,1.4666677922522204,1.996359442223045,1.9149964840875238,0.0,
0.2529675429668844,0.8238415887754481,0.45553581531729365,0.9629380333445893,2.153535541213691,2.718979544567387,0.0,
0.2532544301850872,0.7816406580322498,0.6223258423641518,0.7056454707832276,1.0891692029036302,3.0871385658494606,0.0,
0.6321912569198734,0.6197974478067226,0.6189325910478893,0.7529096769966586,4.93003750417008,1.824065802708272,0.0,
0.20883232409566377,0.8446767501982475,0.6746555194228062,1.1967443170281435,3.8926335809180603,5.332194921849079,0.0,
0.004779551097826462,0.7627743265184642,0.41700431094545043,1.5631154404789864,2.3314359049872238,4.184841335652486,0.0,
0.9888689543984608,0.36047840940008585,0.32660811534084705,0.5195984876317343,2.783287075856758,2.589970772138856,0.0,
0.08635129400975061,1.7669924096134568,1.646702936437126,1.2116432451848937,0.7806153084361882,2.9621222788670187,0.0,
0.28139811438957285,0.1223419369944089,0.9647713788711617,1.992205230138376,2.883922879477455,1.0770374763661539,0.0,
0.5892722387256437,0.9570029533653394,0.29087373382518883,1.1408254522556627,2.347839998408155,3.6439041929536526,0.0,
0.511041972991319,1.2297266833737623,0.832930024456114,0.5450760383613726,1.1473797024749002,2.367897561393388,0.0,
0.599033630860163,0.9116146601137955,0.6616964247084576,1.6920617612863529,1.0691418641408226,1.5983775315410211,0.0,
0.8474423791863782,1.1732645548153853,1.2197775908998687,1.0342538673499713,2.259260831267661,1.9666086281702388,0.0,
0.8030869999608934,1.3550171210055222,1.1788067133865947,1.7828278413500582,2.9644632769452737,2.826190304164986,0.0,
0.08448418629628329,1.1034663193801377,1.320235436791795,1.9842176808322947,3.614441682359424,3.4271199682597127,0.0,
0.1279166134927635,0.2706819018328942,0.6656043044550998,1.8311421884360017,3.236256026640547,3.699828707630793,0.0,
0.13175917552696492,0.7888350741625446,0.6605468893157573,1.3791743455315628,2.9848299754712193,4.0259630267092215,0.0,
0.0324549963597891,0.485266244037183,0.5056319864221263,1.5154004668282919,1.8678674429127005,3.134937402785172,0.0,
0.7804356460015174,0.31261893475912417,0.5636107717140726,1.4510542642791273,2.979186381526159,2.479052999246715,0.0,
0.3682623131196062,1.0907318988680412,1.1527106546762342,1.477350369146233,1.830109056333995,3.4016597281689545,0.0,
0.06423788375836237,0.6688655431106313,0.5442096716893994,1.431664212486709,1.7581576283859364,2.791876880916875,0.0,
0.3578088510237425,0.9386675854147941,0.6052216630459409,1.2397616505310118,3.142760328679726,1.8250851571784361,0.0,
0.11593451785055675,0.6715223108764348,0.5498251157095109,1.3911990315684357,1.2833089954783499,3.2064034476727037,0.0,
0.915762469622105,0.35464931186409077,1.0478446003575712,1.0896410920217074,2.205303152992176,2.0749457997098055,0.0,
0.2783657793826053,1.1954405582451146,1.522494146101855,1.5375909573649813,2.8557283927599144,2.4262447886863083,0.0,
0.8027710978587197,0.4645192176931237,0.9138562382026402,2.3145709475494236,1.7055767097393217,3.459159999873435,0.0,
0.2244161875735724,1.0710390726071484,1.2206495285402423,1.0999219543322631,3.3902151668747305,2.1637045899167178,0.0,
0.38693438022532567,0.8858041055632936,0.6715546900251415,1.6645449824136442,1.1126891915338146,4.131218345479573,0.0,
0.7813856092680143,1.2943019985819473,0.6321323982815572,1.0291653598364017,1.8010623570905775,1.133239065792629,0.0,
0.37572975154392596,1.1259456235785292,0.9801397007034223,1.3168925208278224,4.924297302962927,2.4148481775697044,0.0,
0.4201002487161265,0.7431240419346843,0.5690898520151931,1.146683419058379,1.8773437174416108,4.983564988227503,0.0,
0.7124244217735383,1.3972143483624369,0.8432088146815672,1.0336760101090205,2.485873871791819,2.470974591115833,0.0,
0.7270648457744144,0.928982697270923,0.8801344860622988,1.083239359543862,2.107589114744066,2.5317251023719147,0.0,
0.4589655520129641,1.041320533293801,1.5559381489680695,1.423546876442371,2.6228475759394887,2.2147979329195184,0.0,
0.5062781744511927,0.544034013183485,1.0112703935462342,2.4096816126505396,2.2997824033183965,2.7471596889722205,0.0,
0.42464538520744044,1.052075148442297,1.134143841411307,1.8694975453567106,2.4886365581823298,2.7600343419352114,0.0,
0.873611853085118,0.5584576432485182,1.1149901681342587,1.3112774132363256,5.879103078764628,2.5377541857258645,0.0,
0.9956514834981149,1.1679228161862565,1.8335854280036998,2.0790826611963955,1.400614786158938,6.552418403624446,0.0,
0.05938384944311814,1.4542781428114784,1.7390454193686766,1.930488912219407,3.5685627763899075,1.6058053343598973,0.0,
0.2817482923162248,0.28725305933902867,0.3838324416146192,2.2514757904873375,4.294296760382119,4.166630257535532,0.0,
0.9702168366823186,0.5791599171397109,0.6368753114407276,0.43865344867661377,6.103614743614669,4.6422953237072155,0.0,
0.6708967791134129,1.5707271113903258,1.5649379472116558,1.1052831214517473,2.066016197729616,6.188830760213367,0.0,
0.946558819363432,1.0523954416984629,0.8120720570408692,1.9067256338615963,1.8726011324709253,2.9940650292243802,0.0,
0.3200736467175017,1.3546221656654107,1.2228400983371568,0.9840097851117215,2.0204842171518402,2.0985944226255846,0.0,
0.8727966586867275,0.8995822920981353,0.43368768833140836,2.069115647153106,1.3327650164389064,2.7039364563548576,0.0,
0.2499126511044839,1.4825549212480444,0.9635265629177316,0.77249962244136,2.399093598974342,2.1056399904955487,0.0,
0.46833799543010435,0.8261379505126759,0.4679837981590817,1.853141116417993,1.8844311285656863,2.7055541547982482,0.0,
0.3227125814096432,0.772266530077623,0.7754338259940046,1.0324072652023353,2.252078886163079,2.692995258615631,0.0,
0.6886269581260924,0.9637575315108239,0.8421555425755722,1.5264285531608541,1.9998518465416293,3.061305191530062,0.0,
0.3868629749221948,0.7130855836335899,1.0954701644563793,1.144679534424268,2.8489256391602007,2.3854428194547572,0.0,
0.8604419833771854,0.9089884804540878,0.7253238795262122,1.876296062348513,3.1264189419970405,2.8912252055062693,0.0,
0.9823318996010222,1.522436518975403,1.810744891608763,0.8339945028819641,4.242821400281015,3.72067890770572,0.0,
0.4859640981345126,1.7984063064551268,1.3177028818408365,2.151597768631024,1.1429074344427743,4.728036344751457,0.0,
0.13711057653623726,0.5335805819897456,0.6394508439926821,1.9089604412612915,4.557672112849091,1.576277769649746,0.0,
0.6592628807584154,0.406271370303728,0.14005849407305895,0.7906769188648737,5.126388824895185,5.009324925076174,0.0,
