X1,X2,X3,X4,X5,X6,label,root_cause_gt
1.3148208665751069,1.5258487452300045,0.669466047094844,4.356816378196353,3.3923460169160604,7.534367079193417,0.0,nan
0.8892183289343658,1.377440675163644,1.368093471500779,0.9688022850458939,4.604354867721601,3.9379467111647597,0.0,nan
0.09280725610383136,1.153198994490645,2.0550911789584076,1.6972943832222442,1.0979791221484003,5.4456355523346724,0.0,nan
0.8901217793684678,0.3698320589663241,2.410025399208145,2.2489276200029833,1.7886904651627986,1.2205806080828434,0.0,nan
0.23675387751169463,1.8958001196300729,1.550845558101611,3.6913691151556987,2.411789228019424,2.4531450806909083,0.0,nan
0.3393514467220593,1.339296360219319,0.8321907047456679,2.842384225445227,4.132264424035216,2.9354582888753256,0.0,nan
3.9169298291238555,0.7752546598749289,-0.2503404075867558,1.4473480379320334,3.348610369253941,4.617430194790959,0.0,nan
2.5286718575034874,5.667209485368341,4.845090665886283,0.32699323339682296,1.546153715037566,3.7338999146935987,0.0,nan
0.7959665020510269,2.5291619522841846,2.1187471480162134,4.924452788347129,0.9940402168561822,2.7789874995962274,0.0,nan
0.2512906726629357,1.0014881718658561,0.9355373844261035,2.743443358690005,5.7448131184472215,2.2327996765598144,0.0,nan
2.156974464425437,2.9094662255086488,-1.7250322945044023,1.0594575987842798,3.404941707706195,7.171620216261106,1.0,X1
0.2872497248037607,2.9309812437821736,2.3581051734428753,-1.7217129809477854,1.3352999278791824,3.459747382745497,0.0,nan
0.6388628310957218,1.0102340736579212,1.5139493728575202,2.4186811071834224,-1.2471730114075201,1.355879239149107,0.0,nan
0.3176548419952234,2.246380575839461,1.2294030917207355,11.886921360436336,2.734828090389893,-0.36754353414373286,0.0,nan
0.5441285530809729,1.2771880180602961,0.1561309048923186,1.8340299908464641,12.444220136111362,3.253310042514893,0.0,nan
1.4124584870782326,3.480219312951994,1.749493456276784,0.23209898131413564,2.0342877103159167,12.589953384675006,0.0,nan
0.9028008861722351,1.4641080580062875,-0.6215273565605377,3.0740579923666997,0.33650801975722006,2.3011075107829386,0.0,nan
0.3068537675281082,1.7412435560331176,1.9978241289384382,1.761831557366153,3.1950598969215793,0.9888187823506469,0.0,nan
2.5623317667797942,0.6106803145258655,1.1300881303016421,3.5078748579454437,2.2850080167162505,4.891867369430121,0.0,nan
0.6870482172904296,2.7053492997445656,3.755836414609351,1.5890251139323286,4.124929423606169,3.194721911493535,0.0,nan
1.9683678661978103,1.4432962234567877,0.20378412130802293,4.5502470829847175,1.9106737801221323,4.264381709692416,0.0,nan
0.06786397051380329,3.692188025932475,1.5737102948217878,0.2272100744668828,5.068829014900014,3.0799525033446713,0.0,nan
1.9471268386242013,1.017448013561841,0.6610208046172245,1.6558598297502247,0.859749647558662,5.294560587230613,0.0,nan
0.5708494629331682,3.2347972654374617,3.0740824697483506,1.0941177933871333,2.0419076572662136,1.5219930656325666,0.0,nan
0.5492746845868393,1.6743411887679578,0.4785409647738482,3.819994186953968,1.1940949417700717,2.462760538124755,0.0,nan
0.09314927153179449,0.9662401375242153,-1.1322508629872192,2.5903091598205252,4.429591879254176,3.3627085041631686,0.0,nan
0.106852397885901,1.7000757379022509,-0.3969221273683247,-0.6273498320645727,2.7313510241571555,4.695711976625226,0.0,nan
0.20911504471316944,0.8787315382149073,1.2057153111927925,0.19656907646850957,-0.4491810648692126,4.881443714397431,0.0,nan
0.0034214292635776915,0.30397801289013404,0.4863281677730085,1.2798274558851703,1.0670656922064894,0.05869756646216051,0.0,nan
1.1042906732644708,0.4200380380155845,-1.3645371375489104,0.8988787681046593,1.804423530872716,1.3839025468701998,0.0,nan
1.4165835631403274,2.36534145295844,2.0234170057175422,1.8075392615627903,1.200685892175574,3.118519776308852,0.0,nan
1.4086885692117972,1.6608444142538348,1.2694632761591975,2.2159183373963023,2.2389819688944748,1.4144301178179948,0.0,nan
0.5698261429552492,2.0988065908484845,2.969582858112907,3.807556068479064,2.361055752554675,3.8968951180003524,0.0,nan
0.6814069498461119,1.1528289505550255,0.05345527998654498,3.161066378226942,4.192019510576106,2.8456336591983438,0.0,nan
0.6743956455747728,1.3304282996427736,-0.26842188464348926,0.7379477662823157,3.2521954262046764,4.871896959669941,0.0,nan
1.2062485986141478,1.0869916278509852,0.29840331894461675,0.46966427793556675,1.0468325441168347,3.599127238307745,0.0,nan
0.5492418592630293,3.2188822997250863,2.076820709290706,1.9681840990401338,0.6459944209291343,1.923317938764147,0.0,nan
1.001947522208473,1.1825744698441643,1.3767741878066517,3.8397870689820435,2.177013838368558,0.9988649403207431,0.0,nan
0.4190310011285684,3.6400378124406894,1.6107698604443326,2.471846161385778,4.391785217043316,2.8374089825957824,0.0,nan
0.5430079670258939,1.121610502726719,0.606010511998355,2.3178322101189988,3.0501662669524103,4.863311589039531,0.0,nan
0.2619774899413152,1.2160593389459209,0.385308977421933,2.053818940795278,2.698664358808865,3.482607605617225,0.0,nan
