X1,X2,X3,X4,X5,X6,X7,X8,label,root_cause_gt
0.5485737792222393,2.0228149524928964,1.9304381162281206,3.809088969786786,3.489157614602382,5.364693106861687,1.080127113285636,3.431186821755622,0.0,nan
0.4552275563672372,4.07226034455525,2.087753609284005,2.119356254868313,4.149784845953894,5.37731948936651,4.9030245781697745,1.6340186116421274,0.0,nan
0.7234745679293697,0.9429404649805595,4.089791215313,2.9336412664337463,2.5368867568469358,2.973204808615341,5.145017201202712,5.58800473652095,0.0,nan
0.5995580822458821,0.8962673442239021,1.3086779235177028,4.283751259457386,3.3213390345079934,2.8481333795904455,4.025404198518763,5.428869247048302,0.0,nan
0.9341614251970879,2.794934229713189,2.407428869830215,1.800198427849372,4.445495970501066,2.7653279502610646,3.4537795166930785,4.742198914963421,0.0,nan
0.698212336393092,2.9579078483731167,4.301224449128046,2.564883045049142,2.120138488817031,5.385566325549741,5.758011157634986,3.933333968725042,0.0,nan
0.3787120058409539,1.108419968347297,3.7327822314447547,4.651227623541126,3.388357652967281,1.4112578770184832,7.423362225133449,6.305323779753444,0.0,nan
0.18133019811185502,0.40317569521468904,1.298856148571955,3.9599439286377907,5.256212650163747,2.1980639232776675,1.6881452528136824,7.593882217558064,0.0,nan
0.46947236739034537,0.23977090613874455,2.510394191465883,1.6871539879107234,4.169383736087534,5.044025925734039,3.1592350961130333,2.4290680508240543,0.0,nan
0.8170012395008529,0.9558220111887352,0.41822077405393543,2.5447830306381576,2.1539093954919886,4.477167902544906,4.190122343627455,3.9746508337733815,0.0,nan
0.7800811924665223,1.604547252828346,2.1551246558947605,1.2163974961320125,2.7435256447651386,1.7973759398326696,5.569987538186572,4.264662302724971,0.0,nan
0.6108783124840373,0.8820072858744249,2.7486545612908557,2.3316335877344674,2.058801083677311,3.5826818962093636,1.4711792074805081,6.406277533533562,0.0,nan
0.3944791001322291,0.6323660161982106,1.2037952840849682,3.364187442550428,3.240892738186946,1.8027457969089775,4.176687834081934,2.4194610343381386,0.0,nan
0.7465729930870727,0.7035625011361393,0.9281913896642415,1.4297920585087653,3.767692034387764,2.497857364506057,3.324886825282606,4.748186645535383,0.0,nan
0.16678852243295195,1.3605504124706933,1.5238690413676288,1.4022143736057417,1.931604195331854,2.459981066064743,2.08135896837459,4.041164837665106,0.0,nan
0.9907659002297831,4.914842472016533,1.982092881632276,1.6520113160056897,1.4685103028076592,4.108867526962237,3.526871761620373,2.4960629514103454,0.0,nan
0.22656227478981605,1.898125819045525,5.336541851041092,2.6648311776522324,2.183096493990782,2.897698652020839,6.201234201136766,4.380901755215537,0.0,nan
0.34411281953332207,2.6131980432638953,2.379087062681372,5.64622578784461,3.131247367694564,1.56818400970666,1.4987788382279519,6.6678256879893025,0.0,nan
0.2458219518407413,1.0918545499341024,3.3257361155069427,2.772689658193851,5.829773679347731,2.556137841048467,0.4788898878288814,1.8200592609014459,0.0,nan
0.020153967121808503,1.9490313838855853,2.3401823607911485,3.655253349156753,3.4851825964402785,6.207127845271901,4.969377828879729,0.8318493384382197,0.0,nan
0.5239104598400317,0.2887647672135986,2.290444613542418,2.517080430404382,3.675049885272362,3.894379255789005,6.6162424087257845,5.224880840828749,0.0,nan
0.5440909075377499,1.1219273712127038,0.3016381039944784,3.1800421862790573,3.5089865324125675,3.26235029885526,4.6923267849435675,7.2984682872883395,0.0,nan
0.9718255872847004,0.9196594516078804,1.3626654243936978,0.8484159103321396,3.3892245797502807,4.848133468607287,2.705171647989079,5.164537725478275,0.0,nan
0.9145261375941699,1.9495564508593803,2.189590828527261,1.9690665310614257,1.1954734556296578,3.9293256165581782,5.057277563832564,3.4458157896071038,0.0,nan
0.4959646420676481,0.9778855425111956,2.222364990684995,3.0617867256958733,2.5026266675563567,0.7766822277288749,4.055157737640206,5.424225389071264,0.0,nan
0.3224299063375884,0.7313590615156212,0.980608028938445,3.130090760038607,3.29369336301292,1.9191776724076999,0.9128814607398181,4.8387198133208065,0.0,nan
