X1,X2,X3,X4,X5,label,root_cause_gt
0.5903634119570403,0.980060132921402,1.0200424490829074,2.0506930475010696,0.9038236577613705,0.0,nan
0.3144610870145342,3.6246154214205837,1.3359144594143397,1.7904855927645418,2.9113909603033177,0.0,nan
0.16656291751011174,0.5997425133606757,4.178148038426855,1.704773968262611,2.7120104328067525,0.0,nan
0.3183313739071148,2.111858585022815,0.727245853008065,4.771805745906338,1.9535017019296816,0.0,nan
0.6680352942754212,0.68021407270742,2.631194683869251,1.630476901300931,4.984448623348355,0.0,nan
0.8142017732424488,0.9285452325493,3.120755988099586,3.528295388415454,1.3458073211085677,0.0,nan
0.4492657563245719,1.3020287339194536,1.0830601447934811,3.5256096889955746,2.2129471083255456,0.0,nan
0.2882081771220385,2.056123253871183,3.057850609792987,1.877210395327276,4.327595398613797,0.0,nan
0.5678830018535352,0.5945677821857626,2.2627119239478364,3.2878754395817538,3.169906284196066,0.0,nan
0.7752834436482638,4.3072759362750705,0.6203518490313806,3.195210744562183,2.141370534957305,0.0,nan
0.4327483386457264,0.9425365158133222,5.41719154907964,1.4198526676538599,2.817159625609597,0.0,nan
0.7459410274685454,1.1621133555678598,1.1867389739457725,5.554232758776099,1.878946327054026,0.0,nan
0.26155366031759925,5.65013982413242,1.4721873115381579,1.7100000384850826,5.6110194457242315,1.0,X2
0.42031546291286814,2.1273314116555357,6.298564712998456,2.0310848066389093,-0.009638768954055132,0.0,nan
0.46692047630769257,1.4224698306523829,2.3470167358651435,6.805733697141475,5.259546696884289,0.0,nan
0.2784981405356421,3.4454118403699843,2.098836333015046,2.461057227242495,5.850665828939145,0.0,nan
0.3243126315079448,2.08457395352955,4.470654784296452,2.424841863059707,1.145595998933632,0.0,nan
0.4305826730916985,2.2212442359136824,2.9859716497682705,5.049450278783943,2.752973941500318,0.0,nan
0.15860296483211475,1.1028339272875758,3.0367987370747707,3.1034826515383247,5.242474355399604,0.0,nan
0.12520141563502063,1.8715845471942336,2.2473874800331357,4.0218103544160515,3.258472064766328,0.0,nan
0.3175639717550566,1.3599263345799448,2.581033178474889,2.4987564622482044,4.541478408138656,0.0,nan
0.7639799706058049,0.3951716591710032,1.6130486399848372,3.225371484434452,1.3667465532623866,0.0,nan
0.29028685061084736,1.0778023368718417,3.880241097725176,2.392647603588235,2.48966364493494,0.0,nan
0.48755275961114286,4.943465953037025,1.1023118291411795,4.684587818854426,2.4836472313134967,0.0,nan
0.4599691680011345,0.6445025993158089,7.786726006766537,1.8238806375851402,5.984299211018174,0.0,nan
0.023708019252514787,0.49008357161386956,2.03215489653023,8.453770634229683,1.2058834413014299,0.0,nan
0.41697815461888876,0.701013545254089,0.7130111576985952,2.759313834480871,9.531156754433198,1.0,X2
0.8066996491012955,0.48953651023950284,3.0119467245096008,1.3327150101077607,-0.06181433604574105,0.0,nan
0.7224919711355887,2.0375610976829623,2.593579728124265,3.46791863590777,-1.0490629531668705,0.0,nan
0.4425204996646579,1.4924898926210157,2.5180899101111613,3.1783373572900695,5.8565555246258345,0.0,nan
0.6884488115790188,1.358044562102115,1.6244583812529803,3.301273740680971,3.4025674397024535,0.0,nan
0.6566235802063919,1.0262122307075374,1.3724524176290547,2.3333814176681944,2.3815543435312305,0.0,nan
0.4157005779437757,1.3078812607581307,1.6330895920662198,2.144144940309695,1.4882944197365737,0.0,nan
0.8723557493370947,2.5660033892828613,1.8089834380087102,1.9448131896639547,2.3888943060192234,0.0,nan
0.2906445967035735,4.177359403267819,4.533875991593942,2.522215844155202,2.4092339555764015,0.0,nan
0.08711858470544395,0.8970938521669174,4.24095935564356,5.159163647551757,2.8175893101439744,0.0,nan
0.42547637863783083,0.11238643490371611,1.4981038523282493,5.146426278815002,3.532018621114117,0.0,nan
0.597122154232485,2.561539532112473,0.5714673258326677,1.78206389835506,5.432524748835679,0.0,nan
0.4615335199042989,0.9781659844826733,5.656534984540487,0.9823673139299379,3.0796149689032957,0.0,nan
0.13900718316215674,1.5132518140130764,1.0797197687595863,5.985992578065699,1.1517357610473635,0.0,nan
0.5788821277450045,0.7005670792521199,3.1368639698844385,1.3119672697479066,6.113530462718206,0.0,nan
0.7326994459464207,1.8078496497553245,0.9934333201633678,3.465268604175537,0.4167448791202365,0.0,nan
