X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,label,root_cause_gt
1.177359699946181,1.7083013436189654,2.5802451799592987,3.1190793518416555,3.5926103258898605,4.2641571280422825,3.974038709703259,5.646516460548002,5.659168097596245,5.688966132819753,6.724835806656789,0.0,nan
1.0532498904776724,1.8353816737409514,2.8193391527140204,4.382790445087161,3.7524527459604795,3.793384216613112,4.858555797248732,4.426682946434409,6.401385961216993,5.711941443007539,6.197714098875379,0.0,nan
0.24110388368503613,1.7492860710753941,2.2666920769427494,3.8445889127913997,4.594582547141243,4.214602603808038,4.592524286998531,5.3404317575230875,4.650962780254977,7.086478792708142,6.387176914009302,0.0,nan
0.7066757393044493,0.5333462830650482,3.1678209503758197,3.832003836384364,4.000218241077437,4.962175891885945,4.246434085037117,5.193989980003954,6.096152855881874,5.43399637027293,7.27477921303121,0.0,nan
1.3328121952791592,1.48870835404142,1.6057494929833442,3.7596721186230697,4.787265693909891,4.132058082767707,5.1465587936341075,4.493677042064472,5.933507100019195,7.9956753269141005,5.656160010866822,0.0,nan
0.6200500440334081,1.440101665624519,1.5521776996540109,2.289944644850709,4.6473127911947945,5.72766110690184,4.24638505791919,5.551661010582851,5.023430212857545,6.132769505151326,8.62461718507628,0.0,nan
0.9051229587738866,1.3023129915855713,1.9865477285934017,1.6285231317576474,2.6310200918256883,5.085049044466883,6.372899614462891,5.09782188609378,5.774559249765695,5.058601908250492,6.354632532016942,0.0,nan
0.07598909426078097,0.9527051837948639,3.997849268291204,2.0083533367178896,1.97435859660421,3.2863545380483594,6.073143412464478,6.787487083526987,5.5382918020578344,6.075459714156969,5.7320683468662725,0.0,nan
0.5371399151731976,0.2831363403084914,1.6678583316057876,4.0704875722826666,2.570158296184699,2.771534721422519,4.129291039897818,6.5991690835807795,7.1519897488719115,5.629368477587192,6.499465706104558,0.0,nan
0.5305211799370761,0.8491764495655951,1.66155540156338,1.6745763753129348,4.872837684494501,3.2715991538124563,3.6360694068784634,4.974965336045276,7.281167585711873,7.759995179362641,6.087036220900244,0.0,nan
0.7178720801674794,1.371055970212978,2.4611147803916307,2.059664633129243,2.303783433698243,5.13299611165342,4.096346632720539,4.087708412647848,5.4962518691084625,8.363536859740146,8.083384007100024,0.0,nan
0.3480683676951507,1.4684983372907308,2.24328300745177,3.2985616431692293,2.394020090902549,2.4405907691163407,5.554428475356241,4.490603105258496,4.253271579356193,6.135617314488447,8.949726728604452,0.0,nan
0.7813964041856674,0.5091490559668601,1.531802715616671,3.5566572914232393,3.7661216365979127,2.6783262035519164,2.4465740653402817,5.815280020501849,5.268435633245241,5.069826504358688,6.580288968264138,0.0,nan
